POCO,BACIA,LATITUDE,LONGITUDE,TDEP,COT,,,
n/a,n/a,SIRGAS2000,SIRGAS2000,m,%,,,
1-RM-1-AC,ACRE,,,3501,1.4,,,
1-RM-1-AC,ACRE,,,3504,0.15,,,
1-RM-1-AC,ACRE,,,3504,0.2,,,
1-RM-1-AC,ACRE,,,3510,0.23,,,
1-RM-1-AC,ACRE,,,3510,0.89,,,
1-RM-1-AC,ACRE,,,3511,0.77,,,
1-RM-1-AC,ACRE,,,3513,0.21,,,
1-RM-1-AC,ACRE,,,3516,0.24,,,
1-RM-1-AC,ACRE,,,3519,0.33,,,
1-RM-1-AC,ACRE,,,3522,0.29,,,
1-RM-1-AC,ACRE,,,3525,0.32,,,
1-RM-1-AC,ACRE,,,3525,0.72,,,
1-RM-1-AC,ACRE,,,3525,0.3,,,
1-RM-1-AC,ACRE,,,3528,0.45,,,
1-RM-1-AC,ACRE,,,3531,0.68,,,
1-RM-1-AC,ACRE,,,3533,0.25,,,
1-RM-1-AC,ACRE,,,3534,0.4,,,
1-RM-1-AC,ACRE,,,3537,0.31,,,
1-RM-1-AC,ACRE,,,3540,0.28,,,
1-RM-1-AC,ACRE,,,3540,0.47,,,
1-RM-1-AC,ACRE,,,3543,0.18,,,
1-RM-1-AC,ACRE,,,3549,0.28,,,
1-RM-1-AC,ACRE,,,3552,0.23,,,
1-RM-1-AC,ACRE,,,3717.5,0.6,,,
1-RM-1-AC,ACRE,,,3718.69995117188,0.2,,,
1-RM-1-AC,ACRE,,,3721.80004882813,0.72,,,
1-RM-1-AC,ACRE,,,3725,0.13,,,
1-RM-1-AC,ACRE,,,3725.60009765625,0.35,,,
1-RM-1-AC,ACRE,,,3725.80004882813,0.19,,,
1-RM-1-AC,ACRE,,,3726,1.35,,,
1-RM-1-AC,ACRE,,,3735,1.86,,,
1-RM-1-AC,ACRE,,,3735,1.56,,,
1-RM-1-AC,ACRE,,,3738,0.51,,,
1-RM-1-AC,ACRE,,,3741,0.64,,,
1-RM-1-AC,ACRE,,,3744,3.7,,,
1-RM-1-AC,ACRE,,,3744,1.01,,,
1-RM-1-AC,ACRE,,,3747,5.82,,,
1-RM-1-AC,ACRE,,,3747,2.17,,,
1-RM-1-AC,ACRE,,,3750,3.66,,,
1-RM-1-AC,ACRE,,,3750,4.72,,,
1-RM-1-AC,ACRE,,,3753,6.45,,,
1-RM-1-AC,ACRE,,,3753,3.92,,,
1-RM-1-AC,ACRE,,,3756,4.32,,,
1-RM-1-AC,ACRE,,,3756,5.12,,,
1-RM-1-AC,ACRE,,,3762,0.51,,,
1-RM-1-AC,ACRE,,,3765,1.31,,,
1-RM-1-AC,ACRE,,,3765,1.17,,,
1-RM-1-AC,ACRE,,,3768,0.45,,,
1-RM-1-AC,ACRE,,,3771,0.59,,,
1-RM-1-AC,ACRE,,,3774,1.17,,,
1-RM-1-AC,ACRE,,,3783,0.31,,,
1-RM-1-AC,ACRE,,,3795,0.83,,,
1-RM-1-AC,ACRE,,,3801,0.96,,,
1-RM-1-AC,ACRE,,,3804,0.35,,,
1-RM-1-AC,ACRE,,,3810,0.81,,,
1-RM-1-AC,ACRE,,,3810,0.6,,,
1-RM-1-AC,ACRE,,,3810,0.36,,,
1-RM-1-AC,ACRE,,,3816,0.41,,,
1-RM-1-AC,ACRE,,,3819,0.93,,,
1-RM-1-AC,ACRE,,,3840,0.34,,,
1-RM-1-AC,ACRE,,,3855,0.78,,,
1-RM-1-AC,ACRE,,,3855,0.3,,,
1-RM-1-AC,ACRE,,,3864,0.57,,,
1-RM-1-AC,ACRE,,,3870,0.44,,,
1-RM-1-AC,ACRE,,,3873,0.95,,,
1-RM-1-AC,ACRE,,,3873,0.13,,,
1-RM-1-AC,ACRE,,,3882,0.88,,,
1-RM-1-AC,ACRE,,,3885,0.46,,,
1-RM-1-AC,ACRE,,,3891,0.48,,,
1-RM-1-AC,ACRE,,,3900,0.56,,,
1-RM-1-AC,ACRE,,,3909,0.51,,,
1-RM-1-AC,ACRE,,,3915,0.35,,,
1-RM-1-AC,ACRE,,,3915,0.13,,,
1-RM-1-AC,ACRE,,,3918,0.87,,,
1-RM-1-AC,ACRE,,,3924,0.17,,,
1-RM-1-AC,ACRE,,,3927,0.73,,,
1-RM-1-AC,ACRE,,,3927,0.24,,,
1-RM-1-AC,ACRE,,,3930,0.24,,,
1-RM-1-AC,ACRE,,,3930,0.42,,,
1-RM-1-AC,ACRE,,,3942,0.2,,,
1-RM-1-AC,ACRE,,,3945,0.41,,,
1-RM-1-AC,ACRE,,,3946,0.88,,,
1-RM-1-AC,ACRE,,,3954,0.69,,,
1-RM-1-AC,ACRE,,,3957,0.25,,,
1-RM-1-AC,ACRE,,,3963,0.88,,,
1-RM-1-AC,ACRE,,,3966,0.21,,,
1-RM-1-AC,ACRE,,,3972,0.91,,,
1-RM-1-AC,ACRE,,,3975,0.32,,,
1-RM-1-AC,ACRE,,,3978,0.4,,,
1-RM-1-AC,ACRE,,,3981,1.06,,,
1-RM-1-AC,ACRE,,,3984,0.21,,,
1-RM-1-AC,ACRE,,,3987,0.23,,,
1-RM-1-AC,ACRE,,,3990,1.09,,,
1-RM-1-AC,ACRE,,,1308,0.03,,,
1-RM-1-AC,ACRE,,,1362,0.18,,,
1-RM-1-AC,ACRE,,,1380,0.19,,,
1-RM-1-AC,ACRE,,,1389,0.19,,,
1-RM-1-AC,ACRE,,,1398,0.14,,,
1-RM-1-AC,ACRE,,,1407,0.13,,,
1-RM-1-AC,ACRE,,,1587,0.1,,,
1-RM-1-AC,ACRE,,,1623,0.14,,,
1-RM-1-AC,ACRE,,,1839,0.07,,,
1-RM-1-AC,ACRE,,,1848,0.06,,,
1-RM-1-AC,ACRE,,,1857,0.06,,,
1-RM-1-AC,ACRE,,,1866,0.07,,,
1-RM-1-AC,ACRE,,,1875,0.08,,,
1-RM-1-AC,ACRE,,,1884,0.08,,,
1-RM-1-AC,ACRE,,,1893,0.06,,,
1-RM-1-AC,ACRE,,,1902,0.07,,,
1-RM-1-AC,ACRE,,,1911,0.06,,,
1-RM-1-AC,ACRE,,,1920,0.06,,,
1-RM-1-AC,ACRE,,,1929,0.08,,,
1-RM-1-AC,ACRE,,,1938,0.07,,,
1-RM-1-AC,ACRE,,,1947,0.07,,,
1-RM-1-AC,ACRE,,,1956,0.07,,,
1-RM-1-AC,ACRE,,,1965,0.07,,,
1-RM-1-AC,ACRE,,,1974,0.09,,,
1-RM-1-AC,ACRE,,,1983,0.06,,,
1-RM-1-AC,ACRE,,,1992,0.13,,,
1-RM-1-AC,ACRE,,,2001,0.06,,,
1-RM-1-AC,ACRE,,,2010,0.06,,,
1-RM-1-AC,ACRE,,,2019,0.06,,,
1-RM-1-AC,ACRE,,,2028,0.08,,,
1-RM-1-AC,ACRE,,,2037,0.07,,,
1-RM-1-AC,ACRE,,,2046,0.08,,,
1-RM-1-AC,ACRE,,,2055,0.05,,,
1-RM-1-AC,ACRE,,,2064,0.04,,,
1-RM-1-AC,ACRE,,,2073,0.05,,,
1-RM-1-AC,ACRE,,,2082,0.06,,,
1-RM-1-AC,ACRE,,,2091,0.06,,,
1-RM-1-AC,ACRE,,,2100,0.03,,,
1-RM-1-AC,ACRE,,,2109,0.08,,,
1-RM-1-AC,ACRE,,,2118,0.07,,,
1-RM-1-AC,ACRE,,,2127,0.05,,,
1-RM-1-AC,ACRE,,,2136,0.08,,,
1-RM-1-AC,ACRE,,,2145,0.08,,,
1-RM-1-AC,ACRE,,,2154,0.07,,,
1-RM-1-AC,ACRE,,,2163,0.06,,,
1-RM-1-AC,ACRE,,,2172,0.05,,,
1-RM-1-AC,ACRE,,,2181,0.08,,,
1-RM-1-AC,ACRE,,,2190,0.06,,,
1-RM-1-AC,ACRE,,,2199,0.07,,,
1-RM-1-AC,ACRE,,,2208,0.07,,,
1-RM-1-AC,ACRE,,,2217,0.09,,,
1-RM-1-AC,ACRE,,,2226,0.09,,,
1-RM-1-AC,ACRE,,,2235,0.08,,,
1-RM-1-AC,ACRE,,,2244,0.08,,,
1-RM-1-AC,ACRE,,,2253,0.08,,,
1-RM-1-AC,ACRE,,,2262,0.08,,,
1-RM-1-AC,ACRE,,,2271,0.06,,,
1-RM-1-AC,ACRE,,,2280,0.08,,,
1-RM-1-AC,ACRE,,,2289,0.08,,,
1-RM-1-AC,ACRE,,,2298,0.08,,,
1-RM-1-AC,ACRE,,,2307,0.08,,,
1-RM-1-AC,ACRE,,,2316,0.09,,,
1-RM-1-AC,ACRE,,,2325,0.09,,,
1-RM-1-AC,ACRE,,,2334,0.07,,,
1-RM-1-AC,ACRE,,,2343,0.06,,,
1-RM-1-AC,ACRE,,,2352,0.08,,,
1-RM-1-AC,ACRE,,,2361,0.1,,,
1-RM-1-AC,ACRE,,,2370,0.08,,,
1-RM-1-AC,ACRE,,,3936,0.16,,,
1-RM-1-AC,ACRE,,,3946,0.11,,,
1-RM-1-AC,ACRE,,,3946,0.1,,,
1-RM-1-AC,ACRE,,,3946,0.08,,,
1-RM-1-AC,ACRE,,,3962,0.05,,,
1-RM-1-AC,ACRE,,,3976,0.93,,,
1-RM-1-AC,ACRE,,,3976.10009765625,0.48,,,
1-RM-1-AC,ACRE,,,3976.26000976563,0.1,,,
1-RM-1-AC,ACRE,,,3976.35009765625,0.06,,,
1-RM-1-AC,ACRE,,,3976.43994140625,0.1,,,
1-RM-1-AC,ACRE,,,3976.80004882813,0.06,,,
1-RM-1-AC,ACRE,,,3979.5,0.26,,,
1-RM-1-AC,ACRE,,,3981,0.16,,,
1-RM-1-AC,ACRE,,,3981.30004882813,0.24,,,
1-RM-1-AC,ACRE,,,3981.89990234375,0.02,,,
1-RM-1-AC,ACRE,,,3982.1201171875,0.02,,,
1-RM-1-AC,ACRE,,,3982.94995117188,0.06,,,
1-RM-1-AC,ACRE,,,4008,0.12,,,
1-RM-1-AC,ACRE,,,4017,0.12,,,
1-RM-1-AC,ACRE,,,4018.5,0.05,,,
1-RM-1-AC,ACRE,,,4026,0.16,,,
1-RM-1-AC,ACRE,,,4030,0.01,,,
1-RM-1-AC,ACRE,,,4035,0.11,,,
1-RM-1-AC,ACRE,,,4050,0.01,,,
1-RM-1-AC,ACRE,,,4053,0.44,,,
1-RM-1-AC,ACRE,,,4056,0.03,,,
1-RM-1-AC,ACRE,,,4080,0.26,,,
1-RM-1-AC,ACRE,,,4085.5,0.01,,,
1-RM-1-AC,ACRE,,,4089,0.5,,,
1-RM-1-AC,ACRE,,,4092.5,0.02,,,
1-RM-1-AC,ACRE,,,4098,0.01,,,
1-RM-1-AC,ACRE,,,4098,0.14,,,
1-RM-1-AC,ACRE,,,4107,0.13,,,
1-RM-1-AC,ACRE,,,4110,0.04,,,
1-RM-1-AC,ACRE,,,4116,0.13,,,
1-RM-1-AC,ACRE,,,4125,0.15,,,
1-RM-1-AC,ACRE,,,4126.7998046875,0.06,,,
1-RM-1-AC,ACRE,,,4134,0.13,,,
1-RM-1-AC,ACRE,,,4135,0.02,,,
1-RM-1-AC,ACRE,,,4143,0.07,,,
1-RM-1-AC,ACRE,,,4147.7998046875,0.01,,,
1-RM-1-AC,ACRE,,,4152,0.11,,,
1-RM-1-AC,ACRE,,,4152,0.19,,,
1-RM-1-AC,ACRE,,,4155.2001953125,0.01,,,
1-RM-1-AC,ACRE,,,4161,0.15,,,
1-RM-1-AC,ACRE,,,4170,0.13,,,
1-RM-1-AC,ACRE,,,4179,0.44,,,
1-RM-1-AC,ACRE,,,4188,0.24,,,
1-RM-1-AC,ACRE,,,4197,0.18,,,
1-RM-1-AC,ACRE,,,4206,0.22,,,
1-RM-1-AC,ACRE,,,4215,0.12,,,
1-RM-1-AC,ACRE,,,4224,0.85,,,
1-RM-1-AC,ACRE,,,4233,0.33,,,
1-RM-1-AC,ACRE,,,4242,0.2,,,
1-RM-1-AC,ACRE,,,4251,0.38,,,
1-RM-1-AC,ACRE,,,4260,0.17,,,
1-RM-1-AC,ACRE,,,4269,0.63,,,
1-RM-1-AC,ACRE,,,4278,0.62,,,
1-RM-1-AC,ACRE,,,4287,0.06,,,
1-RM-1-AC,ACRE,,,4296,0.04,,,
1-RM-1-AC,ACRE,,,4305,0.01,,,
1-RM-1-AC,ACRE,,,4314,0.01,,,
1-RM-1-AC,ACRE,,,4323,0.11,,,
1-RM-1-AC,ACRE,,,4332,0.03,,,
1-RM-1-AC,ACRE,,,4341,0.04,,,
1-RM-1-AC,ACRE,,,4350,0.04,,,
1-RM-1-AC,ACRE,,,4359,0.09,,,
1-RM-1-AC,ACRE,,,4368,0.07,,,
1-RM-1-AC,ACRE,,,4377,0.06,,,
1-RM-1-AC,ACRE,,,4386,0.08,,,
1-RM-1-AC,ACRE,,,4395,0.06,,,
1-RM-1-AC,ACRE,,,4404,0.1,,,
1-RM-1-AC,ACRE,,,4413,0.06,,,
1-RM-1-AC,ACRE,,,4422,0.08,,,
1-RM-1-AC,ACRE,,,4431,0.15,,,
1-RM-1-AC,ACRE,,,4440,0.08,,,
1-RM-1-AC,ACRE,,,4449,0.09,,,
1-RM-1-AC,ACRE,,,4458,0.1,,,
1-RM-1-AC,ACRE,,,4467,0.12,,,
1-RM-1-AC,ACRE,,,4476,0.16,,,
1-RM-1-AC,ACRE,,,4485,0.22,,,
1-RM-1-AC,ACRE,,,4494,0.22,,,
1-RM-1-AC,ACRE,,,4503,0.06,,,
1-RM-1-AC,ACRE,,,4512,0.12,,,
1-RM-1-AC,ACRE,,,4521,0.12,,,
1-RM-1-AC,ACRE,,,4530,0.06,,,
1-RM-1-AC,ACRE,,,4539,0.08,,,
1-RM-1-AC,ACRE,,,4548,0.12,,,
1-RM-1-AC,ACRE,,,4557,0.1,,,
1-RM-1-AC,ACRE,,,4566,0.1,,,
1-RM-1-AC,ACRE,,,4575,0.1,,,
1-RM-1-AC,ACRE,,,4584,0.14,,,
1-RM-1-AC,ACRE,,,4593,0.36,,,
1-RM-1-AC,ACRE,,,4595,0.4,,,
1-RM-1-AC,ACRE,,,4595,0.37,,,
1-RM-1-AC,ACRE,,,4595,0.1,,,
1-RM-1-AC,ACRE,,,4595.10986328125,0.17,,,
1-RM-1-AC,ACRE,,,4595.22998046875,0.16,,,
1-RM-1-AC,ACRE,,,4595.47998046875,0.27,,,
1-RM-1-AC,ACRE,,,4595.7001953125,0.11,,,
1-RM-1-AC,ACRE,,,4596,0.2,,,
1-RM-1-AC,ACRE,,,4596.1298828125,0.27,,,
1-RM-1-AC,ACRE,,,4596.4599609375,0.14,,,
1-RM-1-AC,ACRE,,,4596.60009765625,0.09,,,
1-RM-1-AC,ACRE,,,4596.669921875,0.13,,,
1-RM-1-AC,ACRE,,,4602,0.26,,,
1-RM-1-AC,ACRE,,,4611,0.29,,,
1-RM-1-AC,ACRE,,,4620,0.18,,,
1-RM-1-AC,ACRE,,,4629,0.19,,,
1-RM-1-AC,ACRE,,,4638,0.31,,,
1-RM-1-AC,ACRE,,,4647,0.3,,,
1-RM-1-AC,ACRE,,,4656,0.28,,,
1-RM-1-AC,ACRE,,,4665,0.24,,,
1-RM-1-AC,ACRE,,,4674,0.24,,,
1-RM-1-AC,ACRE,,,4683,0.23,,,
1-RM-1-AC,ACRE,,,4692,0.2,,,
1-RM-1-AC,ACRE,,,4701,0.22,,,
1-RM-1-AC,ACRE,,,4710,0.19,,,
1-RM-1-AC,ACRE,,,4719,0.22,,,
1-RM-1-AC,ACRE,,,4728,0.24,,,
1-RM-1-AC,ACRE,,,4737,0.22,,,
1-RM-1-AC,ACRE,,,4746,0.2,,,
1-RM-1-AC,ACRE,,,4755,0.21,,,
1-RM-1-AC,ACRE,,,4764,0.35,,,
1-RM-1-AC,ACRE,,,4772.85009765625,0.04,,,
1-RM-1-AC,ACRE,,,4773,0.12,,,
1-RM-1-AC,ACRE,,,4782,0.27,,,
1-RM-1-AC,ACRE,,,4791,0.24,,,
1-RM-1-AC,ACRE,,,4800,0.22,,,
1-RM-1-AC,ACRE,,,4809,0.25,,,
1-RM-1-AC,ACRE,,,4818,0.18,,,
1-RM-1-AC,ACRE,,,4827,0.21,,,
1-RM-1-AC,ACRE,,,4836,0.22,,,
1-RM-1-AC,ACRE,,,4845,0.19,,,
1-RM-1-AC,ACRE,,,4854,0.18,,,
1-RM-1-AC,ACRE,,,4863,0.07,,,
1-RM-1-AC,ACRE,,,4872,0.14,,,
1-RM-1-AC,ACRE,,,4881,0.06,,,
1-RM-1-AC,ACRE,,,4890,0.12,,,
1-RM-1-AC,ACRE,,,4899,0.1,,,
1-RM-1-AC,ACRE,,,4908,0.18,,,
1-RM-1-AC,ACRE,,,4917,0.22,,,
1-RM-1-AC,ACRE,,,4926,0.34,,,
1-RM-1-AC,ACRE,,,4935,0.22,,,
1-RM-1-AC,ACRE,,,4944,0.46,,,
1-RM-1-AC,ACRE,,,4953,0.28,,,
1-RM-1-AC,ACRE,,,4962,0.14,,,
1-RM-1-AC,ACRE,,,4971,1.55,,,
1-RM-1-AC,ACRE,,,4980,0.31,,,
1-RM-1-AC,ACRE,,,4989,0.21,,,
1-RM-1-AC,ACRE,,,4990,0.14,,,
1-RM-1-AC,ACRE,,,4998,0.27,,,
1-RM-1-AC,ACRE,,,5004,0.22,,,
1-RM-1-AC,ACRE,,,5013,0.22,,,
1-RM-1-AC,ACRE,,,5022,0.54,,,
1-RM-1-AC,ACRE,,,5031,0.17,,,
1-RM-1-AC,ACRE,,,5040,0.26,,,
1-RM-1-AC,ACRE,,,5049,0.11,,,
1-RM-1-AC,ACRE,,,5058,0.17,,,
1-RM-1-AC,ACRE,,,5067,0.28,,,
1-RM-1-AC,ACRE,,,5076,0.29,,,
1-RM-1-AC,ACRE,,,5085,0.28,,,
1-RM-1-AC,ACRE,,,5120.14990234375,0.1,,,
1-RM-1-AC,ACRE,,,5120.2998046875,0.12,,,
1-RM-1-AC,ACRE,,,5120.580078125,1.81,,,
1-RM-1-AC,ACRE,,,5121.0400390625,0.16,,,
1-RM-1-AC,ACRE,,,5121.35009765625,0.13,,,
1-RM-1-AC,ACRE,,,5121.39990234375,0.09,,,
1-RM-1-AC,ACRE,,,5121.5498046875,0.05,,,
1-RM-1-AC,ACRE,,,5121.64990234375,0.07,,,
1-RM-1-AC,ACRE,,,5121.7001953125,0.07,,,
1-RM-1-AC,ACRE,,,5121.7998046875,0.12,,,
1-RM-1-AC,ACRE,,,5121.89990234375,0.09,,,
1-RM-1-AC,ACRE,,,5122.0498046875,0.14,,,
1-RM-1-AC,ACRE,,,5122.10009765625,0.18,,,
1-RM-1-AC,ACRE,,,5122.25,0.22,,,
1-RM-1-AC,ACRE,,,5122.2998046875,1.36,,,
1-RM-1-AC,ACRE,,,5122.31005859375,1.95,,,
1-RM-1-AC,ACRE,,,5122.31982421875,2.98,,,
1-RM-1-AC,ACRE,,,5122.3798828125,0.18,,,
1-RM-1-AC,ACRE,,,5238.35009765625,0.21,,,
1-RM-1-AC,ACRE,,,5239.2998046875,0.05,,,
1-RM-1-AC,ACRE,,,5239.7998046875,0.04,,,
1-RM-1-AC,ACRE,,,5240.2001953125,0.04,,,
1-RM-1-AC,ACRE,,,5241.89990234375,0.02,,,
1-RM-1-AC,ACRE,,,99,2.09,,,
1-RM-1-AC,ACRE,,,144,0.26,,,
1-RM-1-AC,ACRE,,,275,0.5,,,
1-RM-1-AC,ACRE,,,444,1.86,,,
1-RM-1-AC,ACRE,,,516,0.33,,,
1-RM-1-AC,ACRE,,,630,0.44,,,
1-RM-1-AC,ACRE,,,639,0.95,,,
1-RM-1-AC,ACRE,,,648,1.08,,,
1-RM-1-AC,ACRE,,,657,0.75,,,
1-RM-1-AC,ACRE,,,666,0.54,,,
1-RM-1-AC,ACRE,,,675,0.71,,,
1-RM-1-AC,ACRE,,,684,0.57,,,
1-RM-1-AC,ACRE,,,693,0.34,,,
1-RM-1-AC,ACRE,,,786,0.31,,,
1-RM-1-AC,ACRE,,,795,0.48,,,
1-RM-1-AC,ACRE,,,804,0.9,,,
1-RM-1-AC,ACRE,,,813,0.58,,,
1-RM-1-AC,ACRE,,,906,1.06,,,
1-RM-1-AC,ACRE,,,912,0.81,,,
1-RM-1-AC,ACRE,,,918,0.66,,,
1-RM-1-AC,ACRE,,,927,1.16,,,
1-RM-1-AC,ACRE,,,933,0.79,,,
1-RM-1-AC,ACRE,,,939,0.85,,,
1-RM-1-AC,ACRE,,,945,0.88,,,
1-RM-1-AC,ACRE,,,951,1.02,,,
1-RM-1-AC,ACRE,,,957,1.01,,,
1-RM-1-AC,ACRE,,,963,1.06,,,
1-RM-1-AC,ACRE,,,972,0.81,,,
1-RM-1-AC,ACRE,,,987,0.61,,,
1-RM-1-AC,ACRE,,,993,0.52,,,
1-RM-1-AC,ACRE,,,1005.59997558594,0.64,,,
1-RM-1-AC,ACRE,,,1005.59997558594,0.62,,,
1-RM-1-AC,ACRE,,,1011,0.72,,,
1-RM-1-AC,ACRE,,,1017,0.69,,,
1-RM-1-AC,ACRE,,,1023,0.92,,,
1-RM-1-AC,ACRE,,,1053,1.11,,,
1-RM-1-AC,ACRE,,,1062,1.34,,,
1-RM-1-AC,ACRE,,,1068,0.25,,,
1-RM-1-AC,ACRE,,,1080,1.12,,,
1-RM-1-AC,ACRE,,,1083,1.46,,,
1-RM-1-AC,ACRE,,,1086,1.59,,,
1-RM-1-AC,ACRE,,,1089,0.98,,,
1-RM-1-AC,ACRE,,,1092,0.85,,,
1-RM-1-AC,ACRE,,,1095,0.66,,,
1-RM-1-AC,ACRE,,,1098,0.57,,,
1-RM-1-AC,ACRE,,,1101,1.5,,,
1-RM-1-AC,ACRE,,,1101,1.02,,,
1-RM-1-AC,ACRE,,,1107,1.46,,,
1-RM-1-AC,ACRE,,,1110,1.74,,,
1-RM-1-AC,ACRE,,,1119,1.58,,,
1-RM-1-AC,ACRE,,,1122,1.62,,,
1-RM-1-AC,ACRE,,,1125,1.84,,,
1-RM-1-AC,ACRE,,,1137,0.68,,,
1-RM-1-AC,ACRE,,,1143,0.87,,,
1-RM-1-AC,ACRE,,,1149,0.59,,,
1-RM-1-AC,ACRE,,,1155,0.72,,,
1-RM-1-AC,ACRE,,,1161,0.96,,,
1-RM-1-AC,ACRE,,,1167,0.68,,,
1-RM-1-AC,ACRE,,,1173,0.78,,,
1-RM-1-AC,ACRE,,,1182,0.92,,,
1-RM-1-AC,ACRE,,,1188,0.85,,,
1-RM-1-AC,ACRE,,,1191,1.18,,,
1-RM-1-AC,ACRE,,,1194,0.93,,,
1-RM-1-AC,ACRE,,,1203,1,,,
1-RM-1-AC,ACRE,,,1209,0.97,,,
1-RM-1-AC,ACRE,,,1221,0.3,,,
1-RM-1-AC,ACRE,,,1227,0.52,,,
1-RM-1-AC,ACRE,,,1236,0.62,,,
1-RM-1-AC,ACRE,,,1245,0.43,,,
1-RM-1-AC,ACRE,,,1251,0.72,,,
1-RM-1-AC,ACRE,,,1257,0.48,,,
1-RM-1-AC,ACRE,,,1263,0.53,,,
1-RM-1-AC,ACRE,,,1269,0.95,,,
1-RM-1-AC,ACRE,,,1275,0.76,,,
1-RM-1-AC,ACRE,,,1284,0.9,,,
1-RM-1-AC,ACRE,,,1299,0.85,,,
1-RM-1-AC,ACRE,,,1305,0.74,,,
1-RM-1-AC,ACRE,,,1311,0.78,,,
1-RM-1-AC,ACRE,,,1320,0.75,,,
1-RM-1-AC,ACRE,,,1332,0.88,,,
1-RM-1-AC,ACRE,,,1341,0.78,,,
1-RM-1-AC,ACRE,,,1353,0.63,,,
1-RM-1-AC,ACRE,,,1362,0.55,,,
1-RM-1-AC,ACRE,,,1371,0.75,,,
1-RM-1-AC,ACRE,,,1380,0.64,,,
1-RM-1-AC,ACRE,,,1392,0.8,,,
1-RM-1-AC,ACRE,,,1401,0.75,,,
1-RM-1-AC,ACRE,,,1416,0.91,,,
1-RM-1-AC,ACRE,,,1428,0.85,,,
1-RM-1-AC,ACRE,,,1437,0.69,,,
1-RM-1-AC,ACRE,,,1446,0.72,,,
1-RM-1-AC,ACRE,,,1455,0.72,,,
1-RM-1-AC,ACRE,,,1464,0.77,,,
1-RM-1-AC,ACRE,,,1473,0.8,,,
1-RM-1-AC,ACRE,,,1482,1.05,,,
1-RM-1-AC,ACRE,,,1491,0.89,,,
1-RM-1-AC,ACRE,,,1500,0.63,,,
1-RM-1-AC,ACRE,,,1515,0.65,,,
1-RM-1-AC,ACRE,,,1530,0.64,,,
1-RM-1-AC,ACRE,,,1545,0.6,,,
1-RM-1-AC,ACRE,,,1560,0.69,,,
1-RM-1-AC,ACRE,,,1575,0.67,,,
1-RM-1-AC,ACRE,,,1590,0.67,,,
1-RM-1-AC,ACRE,,,1605,0.7,,,
1-RM-1-AC,ACRE,,,1620,0.72,,,
1-RM-1-AC,ACRE,,,1641,0.69,,,
1-RM-1-AC,ACRE,,,1653,0.66,,,
1-RM-1-AC,ACRE,,,1668,0.72,,,
1-RM-1-AC,ACRE,,,1683,0.72,,,
1-RM-1-AC,ACRE,,,1701,0.61,,,
1-RM-1-AC,ACRE,,,1713,0.67,,,
1-RM-1-AC,ACRE,,,1722,0.56,,,
1-RM-1-AC,ACRE,,,1728,0.67,,,
1-RM-1-AC,ACRE,,,1737,0.72,,,
1-RM-1-AC,ACRE,,,1749,0.66,,,
1-RM-1-AC,ACRE,,,1761,0.65,,,
1-CL-2-BA,TUCANO,,,1965,0.3,,,
1-CL-2-BA,TUCANO,,,1980,0.21,,,
1-CL-2-BA,TUCANO,,,1995,0.24,,,
1-CL-2-BA,TUCANO,,,2010,0.32,,,
1-CL-2-BA,TUCANO,,,2055,0.23,,,
1-CL-2-BA,TUCANO,,,2073,0.26,,,
1-CL-2-BA,TUCANO,,,2118,0.36,,,
1-CL-2-BA,TUCANO,,,2130,0.36,,,
1-CL-2-BA,TUCANO,,,2154,0.27,,,
1-CL-2-BA,TUCANO,,,2175,0.27,,,
1-CL-2-BA,TUCANO,,,2190,0.28,,,
1-CL-2-BA,TUCANO,,,2205,0.25,,,
1-CL-2-BA,TUCANO,,,2220,0.38,,,
1-CL-2-BA,TUCANO,,,2235,0.35,,,
1-CL-2-BA,TUCANO,,,2250,0.38,,,
1-CL-2-BA,TUCANO,,,2262,0.37,,,
1-CL-2-BA,TUCANO,,,2280,0.32,,,
1-CL-2-BA,TUCANO,,,2298,0.31,,,
1-CL-2-BA,TUCANO,,,2310,0.29,,,
1-CL-2-BA,TUCANO,,,2322,0.24,,,
1-CL-2-BA,TUCANO,,,2343,0.34,,,
1-CL-2-BA,TUCANO,,,2352,0.32,,,
1-CL-2-BA,TUCANO,,,2373,0.34,,,
1-CL-2-BA,TUCANO,,,2385,0.31,,,
1-CL-2-BA,TUCANO,,,2397,0.31,,,
1-CL-2-BA,TUCANO,,,2415,0.34,,,
1-CL-2-BA,TUCANO,,,2430,0.34,,,
1-CL-2-BA,TUCANO,,,2445,0.37,,,
1-CL-2-BA,TUCANO,,,2460,0.34,,,
1-CL-2-BA,TUCANO,,,2475,0.31,,,
1-CL-2-BA,TUCANO,,,2547,0.37,,,
1-CL-2-BA,TUCANO,,,2565,0.36,,,
1-CL-2-BA,TUCANO,,,2580,0.3,,,
1-CL-2-BA,TUCANO,,,2595,0.28,,,
1-CL-2-BA,TUCANO,,,2610,0.46,,,
1-CL-2-BA,TUCANO,,,2625,0.36,,,
1-CL-2-BA,TUCANO,,,2640,0.71,,,
1-CL-2-BA,TUCANO,,,2655,0.52,,,
1-CL-2-BA,TUCANO,,,2670,0.55,,,
1-CL-2-BA,TUCANO,,,2685,0.35,,,
1-CL-2-BA,TUCANO,,,2700,0.65,,,
1-CL-2-BA,TUCANO,,,2718,0.53,,,
1-CL-2-BA,TUCANO,,,2730,0.5,,,
1-CL-2-BA,TUCANO,,,2745,0.38,,,
